participant_id,model,rating_trait,llm_score,score_type,prompt_type
7cd1ac6309cb,GPT-5,Narcissism,1.5,target_trait_by_prompt,specific
7cd1ac6309cb,GPT-5,Psychopathy,3.25,target_trait_by_prompt,specific
7cd1ac6309cb,GPT-OSS-120B,Machiavellianism,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,GPT-OSS-120B,Narcissism,4.25,target_trait_by_prompt,broad
7cd1ac6309cb,GPT-OSS-120B,Psychopathy,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,GPT-OSS-120B,Machiavellianism,2.25,target_trait_by_prompt,specific
7cd1ac6309cb,GPT-OSS-120B,Narcissism,1.6666666666666667,target_trait_by_prompt,specific
7cd1ac6309cb,GPT-OSS-120B,Psychopathy,3.0,target_trait_by_prompt,specific
7cd1ac6309cb,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,Grok-4,Narcissism,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,Grok-4,Psychopathy,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,Grok-4,Machiavellianism,2.25,target_trait_by_prompt,specific
7cd1ac6309cb,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
7cd1ac6309cb,Grok-4,Psychopathy,2.25,target_trait_by_prompt,specific
7cd1ac6309cb,LLaMA-3,Machiavellianism,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,broad
7cd1ac6309cb,LLaMA-3,Psychopathy,2.5,target_trait_by_prompt,broad
7cd1ac6309cb,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
7cd1ac6309cb,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,specific
7cd1ac6309cb,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
7cdb8a0daff4,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
7cdb8a0daff4,GPT-5,Psychopathy,1.25,target_trait_by_prompt,broad
7cdb8a0daff4,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
7cdb8a0daff4,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
7cdb8a0daff4,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,Grok-4,Machiavellianism,2.5,target_trait_by_prompt,broad
7cdb8a0daff4,Grok-4,Narcissism,2.5,target_trait_by_prompt,broad
7cdb8a0daff4,Grok-4,Psychopathy,1.5,target_trait_by_prompt,broad
7cdb8a0daff4,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,Grok-4,Narcissism,2.0,target_trait_by_prompt,specific
7cdb8a0daff4,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
7cdb8a0daff4,LLaMA-3,Machiavellianism,2.25,target_trait_by_prompt,broad
7cdb8a0daff4,LLaMA-3,Narcissism,2.0,target_trait_by_prompt,broad
7cdb8a0daff4,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,broad
7cdb8a0daff4,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
7cdb8a0daff4,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,specific
7cdb8a0daff4,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
871598e4d5b0,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
871598e4d5b0,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
871598e4d5b0,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
871598e4d5b0,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
871598e4d5b0,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
871598e4d5b0,GPT-5,Psychopathy,2.0,target_trait_by_prompt,specific
871598e4d5b0,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
871598e4d5b0,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,broad
871598e4d5b0,GPT-OSS-120B,Psychopathy,1.25,target_trait_by_prompt,broad
871598e4d5b0,GPT-OSS-120B,Machiavellianism,1.75,target_trait_by_prompt,specific
871598e4d5b0,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
871598e4d5b0,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
871598e4d5b0,Grok-4,Machiavellianism,1.75,target_trait_by_prompt,broad
871598e4d5b0,Grok-4,Narcissism,2.0,target_trait_by_prompt,broad
871598e4d5b0,Grok-4,Psychopathy,1.0,target_trait_by_prompt,broad
871598e4d5b0,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
871598e4d5b0,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
871598e4d5b0,Grok-4,Psychopathy,2.25,target_trait_by_prompt,specific
871598e4d5b0,LLaMA-3,Machiavellianism,2.5,target_trait_by_prompt,broad
871598e4d5b0,LLaMA-3,Narcissism,3.25,target_trait_by_prompt,broad
871598e4d5b0,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,broad
871598e4d5b0,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,specific
871598e4d5b0,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
871598e4d5b0,LLaMA-3,Psychopathy,2.75,target_trait_by_prompt,specific
87d0b5ad4789,GPT-5,Machiavellianism,3.25,target_trait_by_prompt,broad
87d0b5ad4789,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
87d0b5ad4789,GPT-5,Psychopathy,1.25,target_trait_by_prompt,broad
87d0b5ad4789,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,specific
87d0b5ad4789,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
87d0b5ad4789,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
87d0b5ad4789,GPT-OSS-120B,Machiavellianism,3.0,target_trait_by_prompt,broad
87d0b5ad4789,GPT-OSS-120B,Narcissism,1.75,target_trait_by_prompt,broad
87d0b5ad4789,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,broad
87d0b5ad4789,GPT-OSS-120B,Machiavellianism,1.5,target_trait_by_prompt,specific
87d0b5ad4789,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
87d0b5ad4789,GPT-OSS-120B,Psychopathy,1.5,target_trait_by_prompt,specific
87d0b5ad4789,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
87d0b5ad4789,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
87d0b5ad4789,Grok-4,Psychopathy,2.25,target_trait_by_prompt,broad
87d0b5ad4789,Grok-4,Machiavellianism,1.0,target_trait_by_prompt,specific
87d0b5ad4789,Grok-4,Narcissism,1.25,target_trait_by_prompt,specific
87d0b5ad4789,Grok-4,Psychopathy,1.5,target_trait_by_prompt,specific
87d0b5ad4789,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,broad
87d0b5ad4789,LLaMA-3,Narcissism,2.25,target_trait_by_prompt,broad
87d0b5ad4789,LLaMA-3,Psychopathy,1.5,target_trait_by_prompt,broad
87d0b5ad4789,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,specific
87d0b5ad4789,LLaMA-3,Narcissism,3.0,target_trait_by_prompt,specific
87d0b5ad4789,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-5,Machiavellianism,4.0,target_trait_by_prompt,broad
88ca832cb16c,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
88ca832cb16c,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
88ca832cb16c,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-5,Narcissism,3.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-5,Psychopathy,3.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-OSS-120B,Narcissism,1.75,target_trait_by_prompt,broad
88ca832cb16c,GPT-OSS-120B,Psychopathy,1.3333333333333333,target_trait_by_prompt,broad
88ca832cb16c,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
88ca832cb16c,GPT-OSS-120B,Psychopathy,3.0,target_trait_by_prompt,specific
88ca832cb16c,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
88ca832cb16c,Grok-4,Narcissism,2.25,target_trait_by_prompt,broad
88ca832cb16c,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
88ca832cb16c,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
88ca832cb16c,Grok-4,Narcissism,2.0,target_trait_by_prompt,specific
88ca832cb16c,Grok-4,Psychopathy,3.5,target_trait_by_prompt,specific
88ca832cb16c,LLaMA-3,Machiavellianism,4.0,target_trait_by_prompt,broad
88ca832cb16c,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,broad
88ca832cb16c,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,broad
88ca832cb16c,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
88ca832cb16c,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,specific
88ca832cb16c,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,broad
89f333ad5c42,GPT-5,Narcissism,1.0,target_trait_by_prompt,broad
89f333ad5c42,GPT-5,Psychopathy,2.0,target_trait_by_prompt,broad
89f333ad5c42,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-5,Psychopathy,2.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-OSS-120B,Machiavellianism,3.75,target_trait_by_prompt,broad
89f333ad5c42,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,broad
89f333ad5c42,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
89f333ad5c42,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,specific
89f333ad5c42,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
89f333ad5c42,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
89f333ad5c42,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
89f333ad5c42,Grok-4,Psychopathy,2.25,target_trait_by_prompt,broad
89f333ad5c42,Grok-4,Machiavellianism,1.5,target_trait_by_prompt,specific
89f333ad5c42,Grok-4,Narcissism,1.75,target_trait_by_prompt,specific
89f333ad5c42,Grok-4,Psychopathy,1.25,target_trait_by_prompt,specific
89f333ad5c42,LLaMA-3,Machiavellianism,3.5,target_trait_by_prompt,broad
89f333ad5c42,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,broad
89f333ad5c42,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,broad
89f333ad5c42,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,specific
89f333ad5c42,LLaMA-3,Narcissism,3.0,target_trait_by_prompt,specific
89f333ad5c42,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
9172de702f7d,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
9172de702f7d,GPT-5,Narcissism,4.0,target_trait_by_prompt,broad
9172de702f7d,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
9172de702f7d,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
9172de702f7d,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
9172de702f7d,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
9172de702f7d,GPT-OSS-120B,Machiavellianism,2.25,target_trait_by_prompt,broad
9172de702f7d,GPT-OSS-120B,Narcissism,3.5,target_trait_by_prompt,broad
9172de702f7d,GPT-OSS-120B,Psychopathy,1.5,target_trait_by_prompt,broad
9172de702f7d,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
9172de702f7d,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
9172de702f7d,GPT-OSS-120B,Psychopathy,1.75,target_trait_by_prompt,specific
9172de702f7d,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
9172de702f7d,Grok-4,Narcissism,4.0,target_trait_by_prompt,broad
9172de702f7d,Grok-4,Psychopathy,1.5,target_trait_by_prompt,broad
9172de702f7d,Grok-4,Machiavellianism,2.25,target_trait_by_prompt,specific
9172de702f7d,Grok-4,Narcissism,2.0,target_trait_by_prompt,specific
9172de702f7d,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
9172de702f7d,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,broad
9172de702f7d,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,broad
9172de702f7d,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,broad
9172de702f7d,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,specific
9172de702f7d,LLaMA-3,Narcissism,3.25,target_trait_by_prompt,specific
9172de702f7d,LLaMA-3,Psychopathy,1.25,target_trait_by_prompt,specific
92488e902941,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
92488e902941,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
92488e902941,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
92488e902941,GPT-5,Machiavellianism,2.75,target_trait_by_prompt,specific
92488e902941,GPT-5,Narcissism,1.0,target_trait_by_prompt,specific
92488e902941,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
92488e902941,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
92488e902941,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
92488e902941,GPT-OSS-120B,Psychopathy,1.25,target_trait_by_prompt,broad
92488e902941,GPT-OSS-120B,Machiavellianism,2.5,target_trait_by_prompt,specific
92488e902941,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,specific
92488e902941,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,specific
92488e902941,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
92488e902941,Grok-4,Narcissism,2.25,target_trait_by_prompt,broad
92488e902941,Grok-4,Psychopathy,1.0,target_trait_by_prompt,broad
92488e902941,Grok-4,Machiavellianism,2.75,target_trait_by_prompt,specific
92488e902941,Grok-4,Narcissism,1.25,target_trait_by_prompt,specific
92488e902941,Grok-4,Psychopathy,1.25,target_trait_by_prompt,specific
92488e902941,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,broad
92488e902941,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,broad
92488e902941,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,broad
92488e902941,LLaMA-3,Machiavellianism,2.5,target_trait_by_prompt,specific
92488e902941,LLaMA-3,Narcissism,2.0,target_trait_by_prompt,specific
92488e902941,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
92973fdb5042,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,broad
92973fdb5042,GPT-5,Narcissism,1.0,target_trait_by_prompt,broad
92973fdb5042,GPT-5,Psychopathy,2.0,target_trait_by_prompt,broad
92973fdb5042,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,specific
92973fdb5042,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
92973fdb5042,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
92973fdb5042,GPT-OSS-120B,Machiavellianism,1.0,target_trait_by_prompt,broad
92973fdb5042,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,broad
92973fdb5042,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
92973fdb5042,GPT-OSS-120B,Machiavellianism,1.5,target_trait_by_prompt,specific
92973fdb5042,GPT-OSS-120B,Narcissism,1.3333333333333333,target_trait_by_prompt,specific
92973fdb5042,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,specific
92973fdb5042,Grok-4,Machiavellianism,1.0,target_trait_by_prompt,broad
92973fdb5042,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
92973fdb5042,Grok-4,Psychopathy,1.25,target_trait_by_prompt,broad
92973fdb5042,Grok-4,Machiavellianism,1.5,target_trait_by_prompt,specific
92973fdb5042,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
92973fdb5042,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
92973fdb5042,LLaMA-3,Machiavellianism,2.25,target_trait_by_prompt,broad
92973fdb5042,LLaMA-3,Narcissism,2.0,target_trait_by_prompt,broad
92973fdb5042,LLaMA-3,Psychopathy,1.25,target_trait_by_prompt,broad
92973fdb5042,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,specific
92973fdb5042,LLaMA-3,Narcissism,2.0,target_trait_by_prompt,specific
92973fdb5042,LLaMA-3,Psychopathy,1.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-5,Narcissism,1.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-5,Narcissism,1.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,broad
947f2c300e0b,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,specific
947f2c300e0b,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,specific
947f2c300e0b,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
947f2c300e0b,Grok-4,Narcissism,1.25,target_trait_by_prompt,broad
947f2c300e0b,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
947f2c300e0b,Grok-4,Machiavellianism,3.75,target_trait_by_prompt,specific
947f2c300e0b,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
947f2c300e0b,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
947f2c300e0b,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,broad
947f2c300e0b,LLaMA-3,Narcissism,3.5,target_trait_by_prompt,broad
947f2c300e0b,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,broad
947f2c300e0b,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,specific
947f2c300e0b,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,specific
947f2c300e0b,LLaMA-3,Psychopathy,1.5,target_trait_by_prompt,specific
95aa0163635c,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
95aa0163635c,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
95aa0163635c,GPT-5,Psychopathy,3.0,target_trait_by_prompt,broad
95aa0163635c,GPT-5,Machiavellianism,1.75,target_trait_by_prompt,specific
95aa0163635c,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
95aa0163635c,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
95aa0163635c,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
95aa0163635c,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
95aa0163635c,GPT-OSS-120B,Psychopathy,2.5,target_trait_by_prompt,broad
95aa0163635c,GPT-OSS-120B,Machiavellianism,1.75,target_trait_by_prompt,specific
95aa0163635c,GPT-OSS-120B,Narcissism,2.25,target_trait_by_prompt,specific
95aa0163635c,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
95aa0163635c,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
95aa0163635c,Grok-4,Narcissism,4.0,target_trait_by_prompt,broad
95aa0163635c,Grok-4,Psychopathy,3.25,target_trait_by_prompt,broad
95aa0163635c,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
95aa0163635c,Grok-4,Narcissism,2.0,target_trait_by_prompt,specific
95aa0163635c,Grok-4,Psychopathy,1.75,target_trait_by_prompt,specific
95aa0163635c,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,broad
95aa0163635c,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,broad
95aa0163635c,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,broad
95aa0163635c,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
95aa0163635c,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
95aa0163635c,LLaMA-3,Psychopathy,1.25,target_trait_by_prompt,specific
971ab22678db,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
971ab22678db,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
971ab22678db,GPT-5,Psychopathy,2.75,target_trait_by_prompt,broad
971ab22678db,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
971ab22678db,GPT-5,Narcissism,1.0,target_trait_by_prompt,specific
971ab22678db,GPT-5,Psychopathy,2.0,target_trait_by_prompt,specific
971ab22678db,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
971ab22678db,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
971ab22678db,GPT-OSS-120B,Psychopathy,2.3333333333333335,target_trait_by_prompt,broad
971ab22678db,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
971ab22678db,GPT-OSS-120B,Narcissism,1.75,target_trait_by_prompt,specific
971ab22678db,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
971ab22678db,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
971ab22678db,Grok-4,Narcissism,1.25,target_trait_by_prompt,broad
971ab22678db,Grok-4,Psychopathy,2.25,target_trait_by_prompt,broad
971ab22678db,Grok-4,Machiavellianism,2.5,target_trait_by_prompt,specific
971ab22678db,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
971ab22678db,Grok-4,Psychopathy,2.25,target_trait_by_prompt,specific
971ab22678db,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,broad
971ab22678db,LLaMA-3,Narcissism,2.0,target_trait_by_prompt,broad
971ab22678db,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,broad
971ab22678db,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
971ab22678db,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
971ab22678db,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,specific
97d8a9a06e61,GPT-5,Machiavellianism,2.5,target_trait_by_prompt,broad
97d8a9a06e61,GPT-5,Narcissism,1.0,target_trait_by_prompt,broad
97d8a9a06e61,GPT-5,Psychopathy,2.0,target_trait_by_prompt,broad
97d8a9a06e61,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,specific
97d8a9a06e61,GPT-5,Narcissism,1.0,target_trait_by_prompt,specific
97d8a9a06e61,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
97d8a9a06e61,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
97d8a9a06e61,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,broad
97d8a9a06e61,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
97d8a9a06e61,GPT-OSS-120B,Machiavellianism,1.6666666666666667,target_trait_by_prompt,specific
97d8a9a06e61,GPT-OSS-120B,Narcissism,1.75,target_trait_by_prompt,specific
97d8a9a06e61,GPT-OSS-120B,Psychopathy,1.5,target_trait_by_prompt,specific
97d8a9a06e61,Grok-4,Machiavellianism,2.25,target_trait_by_prompt,broad
97d8a9a06e61,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
97d8a9a06e61,Grok-4,Psychopathy,1.5,target_trait_by_prompt,broad
97d8a9a06e61,Grok-4,Machiavellianism,1.0,target_trait_by_prompt,specific
97d8a9a06e61,Grok-4,Narcissism,1.25,target_trait_by_prompt,specific
97d8a9a06e61,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
97d8a9a06e61,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,broad
97d8a9a06e61,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,broad
97d8a9a06e61,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,broad
97d8a9a06e61,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,specific
97d8a9a06e61,LLaMA-3,Narcissism,2.25,target_trait_by_prompt,specific
97d8a9a06e61,LLaMA-3,Psychopathy,1.0,target_trait_by_prompt,specific
9c12ca066f69,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
9c12ca066f69,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
9c12ca066f69,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
9c12ca066f69,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
9c12ca066f69,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
9c12ca066f69,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
9c12ca066f69,GPT-OSS-120B,Machiavellianism,2.3333333333333335,target_trait_by_prompt,broad
9c12ca066f69,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
9c12ca066f69,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
9c12ca066f69,GPT-OSS-120B,Machiavellianism,1.25,target_trait_by_prompt,specific
9c12ca066f69,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
9c12ca066f69,GPT-OSS-120B,Psychopathy,1.6666666666666667,target_trait_by_prompt,specific
9c12ca066f69,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
9c12ca066f69,Grok-4,Narcissism,1.75,target_trait_by_prompt,broad
9c12ca066f69,Grok-4,Psychopathy,1.0,target_trait_by_prompt,broad
9c12ca066f69,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
9c12ca066f69,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
9c12ca066f69,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
9c12ca066f69,LLaMA-3,Machiavellianism,4.0,target_trait_by_prompt,broad
9c12ca066f69,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,broad
9c12ca066f69,LLaMA-3,Psychopathy,1.0,target_trait_by_prompt,broad
9c12ca066f69,LLaMA-3,Machiavellianism,2.25,target_trait_by_prompt,specific
9c12ca066f69,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
9c12ca066f69,LLaMA-3,Psychopathy,1.5,target_trait_by_prompt,specific
9c6e9f890b23,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,broad
9c6e9f890b23,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
9c6e9f890b23,GPT-5,Psychopathy,2.0,target_trait_by_prompt,broad
9c6e9f890b23,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
9c6e9f890b23,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
